SHOP_WEEK;SHOP_DATE;SHOP_WEEKDAY;SHOP_HOUR;QUANTITY;PROD_CODE;PROD_CODE_10;PROD_CODE_20;PROD_CODE_30;PROD_CODE_40;CUST_CODE;seg_1;seg_2;BASKET_ID;BASKET_SIZE;BASKET_PRICE_SENSITIVITY;BASKET_DOMINANT_MISSION;STORE_CODE;STORE_FORMAT;STORE_REGION;SPEND;BASKET_TYPE;SHOP_HOUR_GROUP
200720;2007-07-15;Sunday;20;8;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000679074;CT;EQ;994106600619178;L;LA;Mixed;STORE00807;LS;W02;0,08;Full Shop;Night
200734;2007-10-16;Tuesday;11;1;PRD0904227;CL00073;DEP00021;G00007;D00002;;;;994108000080071;L;MM;Mixed;STORE01711;LS;W01;0,76;Full Shop;Afternoon
200808;2008-04-19;Saturday;16;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000325589;CT;FN;994110600379018;L;UM;Mixed;STORE01819;LS;W03;0,53;Top Up;Evening
200741;2007-12-08;Saturday;16;1;PRD0902555;CL00159;DEP00054;G00016;D00003;CUST0000660400;BG;CZ;994108700592374;L;UM;Mixed;STORE01934;LS;S01;1,18;Top Up;Evening
200806;2008-04-04;Friday;15;1;PRD0904112;CL00085;DEP00024;G00007;D00002;CUST0000036731;AZ;DI;994110400173861;L;MM;Fresh;STORE00078;LS;S01;3,2;Full Shop;Evening
200623;2006-08-04;Friday;13;1;PRD0902646;CL00152;DEP00052;G00015;D00003;;;;994101700133434;M;MM;Grocery;STORE02196;LS;S02;1,04;Top Up;Evening
200608;2006-04-20;Thursday;17;1;PRD0901887;CL00063;DEP00019;G00007;D00002;CUST0000699166;CT;DI;994100200578599;L;MM;Mixed;STORE01071;LS;S01;0,86;Top Up;Evening
200749;2008-01-31;Thursday;16;1;PRD0903764;CL00214;DEP00071;G00022;D00005;CUST0000872798;AZ;BU;994109500718036;L;MM;Fresh;STORE01226;LS;E01;0,53;Top Up;Evening
200626;2006-08-25;Friday;12;1;PRD0901647;CL00010;DEP00003;G00002;D00001;CUST0000642026;CT;BU;994102000564821;M;UM;Fresh;STORE01674;MS;W03;2,21;Small Shop;Afternoon
200737;2007-11-11;Sunday;11;1;PRD0900679;CL00041;DEP00011;G00004;D00002;CUST0000901433;BG;DI;994108300755460;L;MM;Fresh;STORE01336;LS;N03;1,42;Full Shop;Afternoon
200816;2008-06-09;Monday;20;1;PRD0900302;CL00037;DEP00010;G00004;D00002;CUST0000203440;AZ;AT;994111400300579;L;MM;Mixed;STORE02543;LS;E01;0,9;Top Up;Night
200805;2008-03-25;Tuesday;13;1;PRD0901499;CL00025;DEP00008;G00004;D00002;CUST0000116139;CT;EQ;994110300238610;L;MM;Fresh;STORE00065;LS;W03;1,57;Full Shop;Evening
200705;2007-04-01;Sunday;16;3;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000316946;AZ;FN;994105100371401;L;LA;Fresh;STORE00927;MS;E03;0,03;Small Shop;Evening
200630;2006-09-24;Sunday;21;1;PRD0904248;CL00079;DEP00022;G00007;D00002;CUST0000137182;AZ;EQ;994102400253736;L;LA;Grocery;STORE02491;XLS;S02;1,19;Full Shop;Night
200737;2007-11-05;Monday;13;3;PRD0903807;CL00079;DEP00022;G00007;D00002;CUST0000569643;CT;AT;994108300536209;L;MM;Mixed;STORE01193;LS;E02;3,51;Full Shop;Evening
200809;2008-04-25;Friday;18;1;PRD0903757;CL00046;DEP00012;G00004;D00002;CUST0000282336;CT;;994110700351846;L;MM;Mixed;STORE02766;LS;N02;1,32;Full Shop;Evening
200609;2006-04-27;Thursday;18;3;PRD0901015;CL00201;DEP00067;G00021;D00005;CUST0000840755;AZ;;994100300684508;L;MM;Mixed;STORE02847;LS;N01;4,62;Top Up;Evening
200712;2007-05-18;Friday;9;1;PRD0900959;CL00218;DEP00073;G00023;D00005;CUST0000023207;BG;;994105800182281;S;MM;Nonfood;STORE00694;LS;E01;1,12;Small Shop;Afternoon
200717;2007-06-23;Saturday;15;1;PRD0900121;CL00063;DEP00019;G00007;D00002;CUST0000005786;CT;BU;994106300172738;M;MM;Fresh;STORE01266;LS;S03;0,98;Top Up;Evening
200610;2006-05-05;Friday;10;1;PRD0903298;CL00201;DEP00067;G00021;D00005;CUST0000282827;CT;DI;994100400336274;L;LA;Mixed;STORE00688;MS;S02;0,35;Top Up;Afternoon
200611;2006-05-09;Tuesday;14;1;PRD0901265;CL00030;DEP00008;G00004;D00002;CUST0000833743;BG;BU;994100500671264;L;UM;Fresh;STORE02491;XLS;S02;1,64;Top Up;Evening
200801;2008-02-28;Thursday;17;1;PRD0904183;CL00007;DEP00003;G00002;D00001;CUST0000708457;AZ;BU;994109900631785;L;LA;Fresh;STORE00359;XLS;N01;1,39;Full Shop;Evening
200731;2007-09-26;Wednesday;20;1;PRD0903402;CL00039;DEP00010;G00004;D00002;CUST0000690732;AZ;;994107700623538;L;MM;Mixed;STORE02492;LS;S03;0,55;Top Up;Night
200738;2007-11-15;Thursday;9;1;PRD0902563;CL00079;DEP00022;G00007;D00002;CUST0000489254;BG;CZ;994108400485487;M;MM;Fresh;STORE02506;LS;S01;4,01;Top Up;Afternoon
200816;2008-06-13;Friday;21;1;PRD0900848;CL00131;DEP00047;G00013;D00003;CUST0000764512;AZ;BU;994111400664270;L;LA;Grocery;STORE00024;LS;W02;0,68;Top Up;Night
200713;2007-05-22;Tuesday;21;1;PRD0904044;CL00014;DEP00004;G00003;D00001;CUST0000289452;CT;DI;994105900363034;L;LA;Fresh;STORE01340;LS;W01;0,56;Top Up;Night
200643;2006-12-22;Friday;15;3;PRD0900023;CL00092;DEP00027;G00008;D00002;CUST0000762931;AZ;;994103700764973;M;LA;Fresh;STORE00051;MS;W02;3,75;Small Shop;Evening
200629;2006-09-16;Saturday;14;1;PRD0900006;CL00103;DEP00035;G00010;D00003;CUST0000537931;BG;DI;994102300503382;L;MM;Fresh;STORE01571;MS;S03;0,22;Top Up;Evening
200731;2007-09-24;Monday;13;1;PRD0903301;CL00162;DEP00055;G00016;D00003;CUST0000868610;AZ;DI;994107700740119;M;LA;Mixed;STORE02426;LS;S02;1,26;Top Up;Evening
200634;2006-10-20;Friday;16;1;PRD0901126;CL00162;DEP00055;G00016;D00003;CUST0000514609;CT;AT;994102800483146;L;MM;Fresh;STORE00237;LS;E01;0,76;Full Shop;Evening
200707;2007-04-09;Monday;16;1;PRD0903408;CL00070;DEP00020;G00007;D00002;CUST0000492194;AZ;BU;994105300477034;S;MM;Fresh;STORE00694;LS;E01;0,42;Small Shop;Evening
200802;2008-03-09;Sunday;11;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000862279;CT;BU;994110000739300;M;UM;Fresh;STORE02254;LS;S02;0,98;Small Shop;Afternoon
200628;2006-09-04;Monday;16;3;PRD0902765;CL00059;DEP00016;G00006;D00002;CUST0000192555;AZ;AT;994102200287186;L;MM;Fresh;STORE02158;LS;W02;11,13;Full Shop;Evening
200617;2006-06-23;Friday;15;1;PRD0904976;CL00040;DEP00010;G00004;D00002;CUST0000619629;BG;DI;994101100553457;L;UM;Mixed;STORE02674;LS;W01;1,49;Full Shop;Evening
200613;2006-05-22;Monday;11;1;PRD0903255;CL00073;DEP00021;G00007;D00002;CUST0000424737;BG;CZ;994100700424071;L;MM;Fresh;STORE02255;MS;W02;2,1;Top Up;Afternoon
200718;2007-07-01;Sunday;9;1;PRD0902423;CL00031;DEP00008;G00004;D00002;CUST0000951597;BG;BU;994106400797425;L;UM;Mixed;STORE00708;LS;W02;1,87;Full Shop;Afternoon
200636;2006-10-31;Tuesday;20;1;PRD0902937;CL00067;DEP00019;G00007;D00002;CUST0000037740;AZ;DI;994103000189023;L;MM;Fresh;STORE02060;MS;S03;0,6;Full Shop;Night
200803;2008-03-11;Tuesday;15;1;PRD0904670;CL00085;DEP00024;G00007;D00002;CUST0000632769;CT;BU;994110100586982;M;UM;Fresh;STORE02648;LS;N03;1,85;Small Shop;Evening
200635;2006-10-25;Wednesday;11;3;PRD0902903;CL00204;DEP00068;G00022;D00005;CUST0000288767;CT;DI;994102900338990;L;UM;Mixed;STORE02504;XLS;S03;2,04;Full Shop;Afternoon
200814;2008-05-26;Monday;17;1;PRD0900830;CL00043;DEP00011;G00004;D00002;;;;994111200147137;L;MM;Fresh;STORE02644;LS;N02;0,97;Top Up;Evening
200730;2007-09-23;Sunday;16;1;PRD0900875;CL00025;DEP00008;G00004;D00002;CUST0000029792;AZ;AT;994107600183891;L;MM;Mixed;STORE01668;LS;N03;1,05;Full Shop;Evening
200817;2008-06-17;Tuesday;21;1;PRD0902869;CL00006;DEP00002;G00001;D00001;;;;994111500113190;L;MM;Fresh;STORE00679;LS;N03;0,7;Full Shop;Night
200811;2008-05-11;Sunday;20;1;PRD0900450;CL00039;DEP00010;G00004;D00002;CUST0000447162;BG;DI;994110900457570;L;UM;Mixed;STORE02031;MS;N02;1,61;Full Shop;Night
200738;2007-11-12;Monday;15;1;PRD0901348;CL00072;DEP00021;G00007;D00002;CUST0000956725;CT;CZ;994108400794745;L;MM;Fresh;STORE00235;MS;E02;2,06;Full Shop;Evening
200622;2006-07-29;Saturday;17;1;PRD0900463;CL00110;DEP00039;G00010;D00003;;;;994101600166850;L;MM;Mixed;STORE01454;LS;N01;0,27;Top Up;Evening
200808;2008-04-17;Thursday;12;1;PRD0902029;CL00031;DEP00008;G00004;D00002;CUST0000765483;CT;DI;994110600664328;L;LA;Grocery;STORE02158;LS;W02;1,0;Top Up;Afternoon
200718;2007-06-29;Friday;12;1;PRD0903329;CL00161;DEP00054;G00016;D00003;CUST0000065825;CT;CZ;994106400215361;M;MM;Grocery;STORE00377;LS;W03;1,46;Top Up;Afternoon
200748;2008-01-23;Wednesday;15;1;PRD0901609;CL00157;DEP00053;G00016;D00003;CUST0000743410;CT;DI;994109400624421;L;MM;Mixed;STORE00812;LS;N03;2,35;Full Shop;Evening
200616;2006-06-14;Wednesday;18;1;PRD0902555;CL00159;DEP00054;G00016;D00003;CUST0000160372;CT;FN;994101000271019;M;MM;Fresh;STORE00159;SS;S03;1,18;Top Up;Evening
200730;2007-09-20;Thursday;19;1;PRD0904976;CL00040;DEP00010;G00004;D00002;CUST0000370118;CT;AT;994107600398091;M;UM;Fresh;STORE00910;MS;S01;1,49;Small Shop;Night
200611;2006-05-09;Tuesday;15;1;PRD0901637;CL00162;DEP00055;G00016;D00003;CUST0000452961;CT;;994100500438185;L;LA;Mixed;STORE00683;LS;S02;1,46;Top Up;Evening
200816;2008-06-13;Friday;14;1;PRD0904155;CL00163;DEP00055;G00016;D00003;CUST0000374680;AZ;;994111400410993;L;MM;Mixed;STORE01532;SS;S01;1,66;Full Shop;Evening
200608;2006-04-22;Saturday;19;4;PRD0903575;CL00169;DEP00056;G00017;D00004;CUST0000256944;CT;BU;994100200310494;L;UM;Fresh;STORE02367;LS;E01;1,88;Full Shop;Night
200616;2006-06-14;Wednesday;16;3;PRD0901192;CL00105;DEP00036;G00010;D00003;CUST0000972039;CT;CZ;994101000791524;L;UM;Mixed;STORE01719;LS;W03;0,96;Top Up;Evening
200624;2006-08-10;Thursday;13;1;PRD0904421;CL00002;DEP00001;G00001;D00001;CUST0000776996;BG;BU;994101800642164;L;MM;Fresh;STORE01037;LS;N01;0,97;Full Shop;Evening
200711;2007-05-08;Tuesday;18;1;PRD0903883;CL00214;DEP00071;G00022;D00005;CUST0000864160;CT;BU;994105700715514;L;MM;Mixed;STORE02746;LS;N02;0,23;Full Shop;Evening
200741;2007-12-03;Monday;11;3;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000360500;BG;;994108700396013;M;UM;Fresh;STORE00223;LS;N01;0,03;Small Shop;Afternoon
200624;2006-08-12;Saturday;14;3;PRD0902298;CL00116;DEP00042;G00011;D00003;CUST0000969495;CT;CZ;994101800758975;L;MM;Mixed;STORE02474;LS;W01;1,65;Full Shop;Evening
200607;2006-04-11;Tuesday;20;1;PRD0904103;CL00139;DEP00048;G00013;D00003;CUST0000799811;CT;DI;994100000000000;L;MM;Mixed;STORE01342;LS;N02;0,64;Full Shop;Night
200716;2007-06-17;Sunday;15;3;PRD0904304;CL00213;DEP00070;G00022;D00005;CUST0000791974;CT;BU;994106200692984;L;MM;Mixed;STORE00500;LS;N02;2,28;Top Up;Evening
200633;2006-10-15;Sunday;20;1;PRD0903630;CL00164;DEP00055;G00016;D00003;CUST0000436351;CT;BU;994102700433936;S;MM;Grocery;STORE02648;LS;N03;0,27;Small Shop;Night
200802;2008-03-05;Wednesday;13;1;PRD0904012;CL00174;DEP00059;G00017;D00004;CUST0000630391;CT;DI;994110000586526;M;MM;Mixed;STORE02836;LS;W03;18,76;Top Up;Evening
200709;2007-04-25;Wednesday;14;1;PRD0904971;CL00067;DEP00019;G00007;D00002;CUST0000163048;BG;DI;994105500275733;L;UM;Mixed;STORE00853;SS;N03;3,14;Top Up;Evening
200805;2008-03-26;Wednesday;9;1;PRD0900797;CL00034;DEP00009;G00004;D00002;CUST0000913197;BG;DI;994110300742601;M;UM;Mixed;STORE00708;LS;W02;1,69;Small Shop;Afternoon
200638;2006-11-15;Wednesday;12;1;PRD0900222;CL00069;DEP00020;G00007;D00002;;;;994103200065134;S;UM;Fresh;STORE02231;LS;E02;0,74;Small Shop;Afternoon
200731;2007-09-26;Wednesday;12;3;PRD0903527;CL00207;DEP00069;G00022;D00005;CUST0000028459;CT;BU;994107700190882;L;MM;Mixed;STORE00934;LS;S03;6,48;Full Shop;Afternoon
200749;2008-01-29;Tuesday;12;1;PRD0904969;CL00008;DEP00003;G00002;D00001;CUST0000996799;CT;DI;994109500797628;L;MM;Mixed;STORE01719;LS;W03;1,11;Full Shop;Afternoon
200807;2008-04-09;Wednesday;13;1;PRD0903151;CL00134;DEP00047;G00013;D00003;CUST0000064658;CT;AT;994110500210198;L;UM;Fresh;STORE01007;XLS;W01;0,44;Full Shop;Evening
200612;2006-05-19;Friday;15;1;PRD0904505;CL00163;DEP00055;G00016;D00003;;;;994100600144080;M;LA;Grocery;STORE01061;LS;W02;0,36;Small Shop;Evening
200645;2007-01-03;Wednesday;18;1;PRD0903358;CL00216;DEP00071;G00022;D00005;CUST0000772105;CT;BU;994103900570036;L;MM;Mixed;STORE01441;LS;E03;0,93;Top Up;Evening
200807;2008-04-10;Thursday;20;1;PRD0900121;CL00063;DEP00019;G00007;D00002;CUST0000174597;CT;AT;994110500280916;M;MM;Fresh;STORE01419;LS;N01;0,98;Small Shop;Night
200751;2008-02-15;Friday;11;1;PRD0901623;CL00010;DEP00003;G00002;D00001;CUST0000404397;CT;FN;994109700432469;M;MM;Grocery;STORE01029;LS;W02;1,54;Small Shop;Afternoon
200738;2007-11-16;Friday;18;1;PRD0904208;CL00159;DEP00054;G00016;D00003;CUST0000797028;CT;AT;994108400688792;L;MM;Fresh;STORE00140;LS;W02;0,86;Top Up;Evening
200712;2007-05-18;Friday;14;1;PRD0903053;CL00222;DEP00076;G00023;D00005;CUST0000858310;AZ;AT;994105800721330;M;MM;Fresh;STORE00496;MS;W02;0,08;Small Shop;Evening
200734;2007-10-16;Tuesday;20;1;PRD0903685;CL00152;DEP00052;G00015;D00003;CUST0000450517;CT;AT;994108000453908;L;MM;Fresh;STORE01193;LS;E02;0,73;Full Shop;Night
200806;2008-04-02;Wednesday;21;3;PRD0904358;CL00063;DEP00019;G00007;D00002;CUST0000632949;BG;;994110400524511;L;UM;Fresh;STORE02206;XLS;S02;4,62;Full Shop;Night
200813;2008-05-24;Saturday;10;1;PRD0904443;CL00212;DEP00070;G00022;D00005;CUST0000468584;AZ;;994111100471540;M;MM;Mixed;STORE02443;LS;E01;3,37;Top Up;Afternoon
200652;2007-02-24;Saturday;8;1;PRD0903239;CL00186;DEP00062;G00018;D00004;;;;994104600016664;L;LA;Fresh;STORE01202;LS;N03;1,21;Top Up;Afternoon
200715;2007-06-09;Saturday;18;1;PRD0904250;CL00045;DEP00011;G00004;D00002;CUST0000738694;CT;AT;994106100656020;L;MM;Fresh;STORE01674;MS;W03;2,49;Full Shop;Evening
200802;2008-03-03;Monday;16;1;PRD0900830;CL00043;DEP00011;G00004;D00002;CUST0000486556;CT;;994110000491838;M;MM;Fresh;STORE00531;LS;S03;0,97;Top Up;Evening
200648;2007-01-23;Tuesday;18;1;PRD0900068;CL00234;DEP00083;G00028;D00008;CUST0000187195;BG;FN;994104200277197;L;UM;Mixed;STORE01458;LS;N03;5,04;Top Up;Evening
200642;2006-12-11;Monday;14;1;PRD0904938;CL00060;DEP00017;G00006;D00002;CUST0000486940;BG;FN;994103600475057;L;UM;Mixed;STORE02674;LS;W01;1,89;Top Up;Evening
200702;2007-03-11;Sunday;14;1;PRD0900830;CL00043;DEP00011;G00004;D00002;;;;994104800077083;L;MM;Fresh;STORE01970;LS;N03;0,97;Top Up;Evening
200631;2006-09-30;Saturday;9;1;PRD0900786;CL00142;DEP00050;G00014;D00003;CUST0000775247;CT;DI;994102500659417;M;UM;Mixed;STORE00897;LS;S03;1,88;Top Up;Afternoon
200735;2007-10-25;Thursday;14;1;PRD0901226;CL00233;DEP00083;G00028;D00008;CUST0000084163;AZ;BU;994108100225089;S;UM;Grocery;STORE01066;LS;S01;3,33;Small Shop;Evening
200614;2006-06-04;Sunday;9;1;PRD0903588;CL00218;DEP00073;G00023;D00005;CUST0000651883;CT;;994100800568820;M;UM;Nonfood;STORE01947;LS;E01;0,67;Small Shop;Afternoon
200743;2007-12-17;Monday;18;1;PRD0903825;CL00156;DEP00053;G00016;D00003;CUST0000472799;AZ;BU;994108900528683;L;UM;Grocery;STORE01475;LS;S02;0,66;Top Up;Evening
200736;2007-10-29;Monday;17;1;PRD0904183;CL00007;DEP00003;G00002;D00001;CUST0000244214;AZ;EQ;994108200329542;L;LA;Mixed;STORE01338;LS;N02;1,39;Full Shop;Evening
200639;2006-11-26;Sunday;20;1;PRD0903078;CL00108;DEP00037;G00010;D00003;CUST0000719177;AZ;;994103300622671;L;LA;Fresh;STORE02694;LS;S02;0,35;Full Shop;Night
200616;2006-06-18;Sunday;19;1;PRD0903630;CL00164;DEP00055;G00016;D00003;CUST0000007150;BG;;994101000172608;L;UM;Mixed;STORE02472;LS;S01;0,27;Top Up;Night
200718;2007-06-28;Thursday;14;1;PRD0903033;CL00073;DEP00021;G00007;D00002;CUST0000972074;AZ;BU;994106400810808;L;LA;Mixed;STORE00662;SS;N03;1,35;Top Up;Evening
200703;2007-03-16;Friday;18;1;PRD0902343;CL00129;DEP00046;G00013;D00003;CUST0000957639;CT;BU;994104900800649;L;MM;Mixed;STORE01340;LS;W01;1,47;Full Shop;Evening
200619;2006-07-04;Tuesday;9;1;PRD0901336;CL00079;DEP00022;G00007;D00002;CUST0000697175;BG;AT;994101300604029;L;MM;Mixed;STORE01007;XLS;W01;1,09;Top Up;Afternoon
200742;2007-12-11;Tuesday;17;3;PRD0901983;CL00154;DEP00052;G00015;D00003;;;;994108800082836;M;UM;Grocery;STORE02852;MS;N03;9,63;Small Shop;Evening
200707;2007-04-14;Saturday;19;3;PRD0903437;CL00079;DEP00022;G00007;D00002;CUST0000528171;AZ;BU;994105300499640;L;LA;Mixed;STORE02778;LS;N03;3,78;Top Up;Night
200630;2006-09-22;Friday;15;1;PRD0902013;CL00159;DEP00054;G00016;D00003;CUST0000490181;AZ;EQ;994102400476476;L;MM;Mixed;STORE02355;LS;N02;1,9;Full Shop;Evening
200734;2007-10-15;Monday;14;1;PRD0900188;CL00075;DEP00022;G00007;D00002;CUST0000561449;CT;CZ;994108000524760;S;MM;Fresh;STORE02546;LS;W02;2,45;Small Shop;Evening
200739;2007-11-24;Saturday;12;1;PRD0900173;CL00045;DEP00011;G00004;D00002;CUST0000266311;AZ;BU;994108500338359;L;LA;Mixed;STORE01359;LS;W02;0,86;Full Shop;Afternoon
200633;2006-10-15;Sunday;17;1;PRD0902130;CL00110;DEP00039;G00010;D00003;CUST0000375231;CT;CZ;994102700395873;L;MM;Fresh;STORE02539;SS;N03;1,26;Top Up;Evening
200615;2006-06-05;Monday;9;4;PRD0903528;CL00104;DEP00036;G00010;D00003;CUST0000500742;AZ;;994100900496214;L;LA;Fresh;STORE00987;SS;W01;1,2;Full Shop;Afternoon
200733;2007-10-13;Saturday;11;1;PRD0902927;CL00077;DEP00022;G00007;D00002;CUST0000669443;CT;BU;994107900597042;L;MM;Fresh;STORE02408;LS;S02;0,7;Full Shop;Afternoon
200652;2007-02-20;Tuesday;15;1;PRD0904294;CL00100;DEP00033;G00009;D00002;CUST0000433584;BG;CZ;994104600436035;M;UM;Mixed;STORE00204;MS;N03;0,91;Top Up;Evening
200735;2007-10-28;Sunday;19;3;PRD0900260;CL00129;DEP00046;G00013;D00003;;;;994108100063861;L;LA;Mixed;STORE00531;LS;S03;4,83;Full Shop;Night
200616;2006-06-12;Monday;16;1;PRD0901316;CL00044;DEP00011;G00004;D00002;CUST0000343886;BG;BU;994101000388646;L;MM;Fresh;STORE02231;LS;E02;0,99;Full Shop;Evening
200611;2006-05-13;Saturday;19;1;PRD0904555;CL00088;DEP00025;G00008;D00002;CUST0000618783;CT;CZ;994100500539612;L;MM;Fresh;STORE02863;LS;S02;1,53;Full Shop;Night
200719;2007-07-07;Saturday;10;3;PRD0904806;CL00073;DEP00021;G00007;D00002;CUST0000078742;BG;AT;994106500224845;M;UM;Fresh;STORE02312;LS;E03;6,39;Small Shop;Afternoon
200729;2007-09-12;Wednesday;15;1;PRD0900531;CL00026;DEP00008;G00004;D00002;CUST0000227887;BG;EQ;994107500320131;L;MM;Fresh;STORE00936;LS;N01;1,07;Full Shop;Evening
200613;2006-05-26;Friday;10;5;PRD0901656;CL00115;DEP00041;G00011;D00003;CUST0000924432;AZ;BU;994100700739217;M;LA;Grocery;STORE01253;LS;W02;3,15;Small Shop;Afternoon
200703;2007-03-13;Tuesday;12;1;PRD0901724;CL00100;DEP00033;G00009;D00002;CUST0000715078;CT;DI;994104900639324;S;UM;Fresh;STORE02222;LS;S02;3,9;Small Shop;Afternoon
200646;2007-01-10;Wednesday;12;1;PRD0903010;CL00075;DEP00022;G00007;D00002;CUST0000884221;BG;AT;994104000700042;M;MM;Fresh;STORE02464;LS;S02;0,37;Small Shop;Afternoon
200646;2007-01-14;Sunday;18;1;PRD0903541;CL00064;DEP00019;G00007;D00002;CUST0000773315;AZ;AT;994104000631379;M;UM;Fresh;STORE00894;LS;W01;1,09;Small Shop;Evening
200751;2008-02-14;Thursday;15;1;PRD0903677;CL00151;DEP00052;G00015;D00003;;;;994109700087717;M;LA;Grocery;STORE00584;SS;S02;1,87;Top Up;Evening
200727;2007-09-02;Sunday;13;1;PRD0902702;CL00046;DEP00012;G00004;D00002;CUST0000262947;AZ;AT;994107300343449;M;MM;Mixed;STORE00802;LS;S02;0,61;Top Up;Evening
200743;2007-12-18;Tuesday;17;1;PRD0900902;CL00049;DEP00012;G00004;D00002;CUST0000420214;CT;BU;994108900490349;L;UM;Grocery;STORE01493;MS;N02;0,93;Top Up;Evening
200719;2007-07-06;Friday;20;1;PRD0901179;CL00063;DEP00019;G00007;D00002;CUST0000669065;CT;EQ;994106500615874;L;UM;Mixed;STORE01490;LS;E01;2,68;Top Up;Night
200731;2007-09-24;Monday;21;1;PRD0900159;CL00029;DEP00008;G00004;D00002;CUST0000941084;BG;AT;994107700787565;L;MM;Fresh;STORE02196;LS;S02;1,83;Top Up;Night
200630;2006-09-24;Sunday;16;1;PRD0902139;CL00129;DEP00046;G00013;D00003;CUST0000218872;CT;;994102400305263;L;LA;Mixed;STORE01300;LS;S03;0,71;Top Up;Evening
200749;2008-01-30;Wednesday;16;1;PRD0904459;CL00083;DEP00023;G00007;D00002;CUST0000611948;BG;AT;994109500549754;L;UM;Fresh;STORE00717;MS;E02;1,99;Full Shop;Evening
200615;2006-06-07;Wednesday;15;1;PRD0901821;CL00151;DEP00052;G00015;D00003;;;;994100900062917;L;MM;Mixed;STORE02576;LS;S02;0,35;Full Shop;Evening
200715;2007-06-04;Monday;8;3;PRD0901250;CL00104;DEP00036;G00010;D00003;;;;994106100047263;L;LA;Fresh;STORE01756;LS;E01;1,17;Top Up;Afternoon
200813;2008-05-24;Saturday;17;1;PRD0903991;CL00049;DEP00012;G00004;D00002;CUST0000229111;AZ;DI;994111100317281;L;MM;Mixed;STORE00582;LS;W03;0,17;Full Shop;Evening
200802;2008-03-03;Monday;18;1;PRD0903612;CL00063;DEP00019;G00007;D00002;CUST0000361175;CT;DI;994110000409561;M;MM;Grocery;STORE02760;MS;E01;0,97;Top Up;Evening
200746;2008-01-09;Wednesday;18;3;PRD0903864;CL00114;DEP00041;G00011;D00003;CUST0000679852;BG;AT;994109200581583;L;UM;Fresh;STORE02758;LS;W03;2,55;Top Up;Evening
200730;2007-09-17;Monday;13;1;PRD0904797;CL00160;DEP00054;G00016;D00003;CUST0000512370;AZ;DI;994107600487513;L;MM;Mixed;STORE01955;MS;W03;2,06;Full Shop;Evening
200723;2007-08-02;Thursday;17;3;PRD0903249;CL00236;DEP00084;G00028;D00008;CUST0000183438;BG;AT;994106900298994;L;UM;Grocery;STORE00201;MS;W02;6,81;Top Up;Evening
200737;2007-11-05;Monday;12;1;PRD0903310;CL00186;DEP00062;G00018;D00004;CUST0000448820;CT;EQ;994108300457229;L;MM;Fresh;STORE02158;LS;W02;1,25;Top Up;Afternoon
200647;2007-01-16;Tuesday;13;1;PRD0904125;CL00134;DEP00047;G00013;D00003;CUST0000910261;CT;CZ;994104100720501;L;MM;Fresh;STORE01824;SS;W01;0,43;Full Shop;Evening
200802;2008-03-03;Monday;12;1;PRD0902794;CL00067;DEP00019;G00007;D00002;CUST0000597364;BG;AT;994110000564601;L;UM;Mixed;STORE00535;LS;E03;1,94;Top Up;Afternoon
200751;2008-02-13;Wednesday;15;1;PRD0902532;CL00159;DEP00054;G00016;D00003;CUST0000242103;CT;BU;994109700325982;L;MM;Fresh;STORE02427;SS;S01;1,49;Top Up;Evening
200701;2007-03-02;Friday;17;1;PRD0900457;CL00067;DEP00019;G00007;D00002;;;;994104700040337;L;UM;Grocery;STORE01202;LS;N03;0,48;Top Up;Evening
200702;2007-03-11;Sunday;8;12;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000612053;CT;CZ;994104800552942;L;MM;Mixed;STORE01827;LS;N03;0,12;Top Up;Afternoon
200647;2007-01-16;Tuesday;17;1;PRD0901878;CL00043;DEP00011;G00004;D00002;CUST0000500862;CT;BU;994104100466186;M;UM;Fresh;STORE00920;LS;N03;0,36;Small Shop;Evening
200720;2007-07-11;Wednesday;16;1;PRD0904001;CL00130;DEP00047;G00013;D00003;CUST0000060255;CT;CZ;994106600214064;M;MM;Grocery;STORE02576;LS;S02;2,14;Top Up;Evening
200815;2008-06-06;Friday;13;1;PRD0904241;CL00164;DEP00055;G00016;D00003;CUST0000952533;AZ;DI;994111300788825;L;MM;Mixed;STORE01981;LS;S01;0,26;Top Up;Evening
200622;2006-07-29;Saturday;16;1;PRD0904902;CL00050;DEP00013;G00005;D00002;CUST0000341095;AZ;EQ;994101600396606;M;UM;Mixed;STORE01209;LS;N01;8,4;Small Shop;Evening
200710;2007-04-30;Monday;21;1;PRD0900645;CL00199;DEP00067;G00021;D00005;;;;994105600063241;L;MM;Fresh;STORE02074;MS;N03;0,53;Full Shop;Night
200810;2008-05-02;Friday;14;1;PRD0902748;CL00201;DEP00067;G00021;D00005;CUST0000654595;BG;BU;994110800592722;L;MM;Mixed;STORE01193;LS;E02;3,21;Full Shop;Evening
